refset;algorithm;variation;bp distance;ROC-AUC per chromosome;Recall snps;Recall entries;Recall genes;ROC-AUC overall (lco);ROC-AUC - mean per snpl (lco);Hits@1(lco);Hits@3(lco);Hits@5(lco);Hits@10(lco);Mean rank (lco);Median rank (lco)
farashi;KNN1;autoencode;1000;0,45483433831467723;173,0;185,0;148,0;62,51124111589228;0,5063638752225907;133,0;185,0;185,0;185,0;1,281081081081081;1,0
farashi;KNN1;autoencode;2000;0,4450357624064434;194,0;208,0;167,0;57,62615349045195;0,4986361290721979;109,0;208,0;208,0;208,0;1,4759615384615385;1,0
farashi;KNN1;autoencode;depict;;87,0;87,0;83,0;57,88534304276433;0,7296485109235711;71,0;87,0;87,0;87,0;1,1839080459770115;1,0
farashi;KNN1;combi;25;;30,0;31,0;23,0;53,2991202346041;0,7472222222222222;26,0;31,0;31,0;31,0;1,1612903225806452;1,0
farashi;KNN1;combi;50;;45,0;46,0;37,0;50,99160945842868;0,6032407407407407;34,0;46,0;46,0;46,0;1,2608695652173914;1,0
farashi;KNN1;combi;100;0,468058738646974;54,0;55,0;46,0;49,7364953886693;0,4788580246913579;30,0;55,0;55,0;55,0;1,4545454545454546;1,0
farashi;KNN1;combi;500;0,45538546916065054;135,0;144,0;116,0;55,13034759358288;0,48353675017730957;65,0;144,0;144,0;144,0;1,5486111111111112;2,0
farashi;KNN1;combi;1000;0,43046598444835116;173,0;185,0;148,0;54,04700893072987;0,47479420491189583;51,0;185,0;185,0;185,0;1,7243243243243243;2,0
farashi;KNN1;combi;2000;0,4359623603693928;194,0;208,0;167,0;56,09587309572446;0,49437278453345496;133,0;208,0;208,0;208,0;1,3605769230769231;1,0
farashi;KNN1;combi;depict;;87,0;87,0;83,0;60,990933104876135;0,720821240819236;71,0;87,0;87,0;87,0;1,1839080459770115;1,0
farashi;KNN3;graphlet;25;;30,0;31,0;23,0;52,12609970674487;0,7083333333333334;23,0;31,0;31,0;31,0;1,2903225806451613;1,0
farashi;KNN3;graphlet;50;;45,0;46,0;37,0;67,94431731502671;0,7365740740740742;35,0;45,0;46,0;46,0;1,326086956521739;1,0
farashi;KNN3;graphlet;100;0,4847720906544436;54,0;55,0;46,0;65,29644268774703;0,6391975308641976;37,0;52,0;55,0;55,0;1,490909090909091;1,0
farashi;KNN3;graphlet;500;0,4357713429409093;135,0;144,0;116,0;56,28899286987522;0,4754898473315121;38,0;144,0;144,0;144,0;1,9791666666666667;2,0
farashi;KNN3;graphlet;1000;0,44382355073427726;173,0;185,0;148,0;60,74795725958517;0,48142606497528034;46,0;185,0;185,0;185,0;1,9945945945945946;2,0
farashi;KNN3;graphlet;2000;0,4260346810623071;194,0;208,0;167,0;53,07555108387451;0,48501589094008946;37,0;208,0;208,0;208,0;1,8846153846153846;2,0
farashi;KNN3;graphlet;depict;;87,0;87,0;83,0;73,40615406582423;0,750168128375827;67,0;87,0;87,0;87,0;1,264367816091954;1,0
farashi;KNN3;normal;25;;30,0;31,0;23,0;60,117302052785924;0,7722222222222223;26,0;31,0;31,0;31,0;1,1612903225806452;1,0
farashi;KNN3;normal;50;;45,0;46,0;37,0;68,44012204424104;0,7152777777777778;37,0;46,0;46,0;46,0;1,2391304347826086;1,0
farashi;KNN3;normal;100;0,5119118354412473;54,0;55,0;46,0;60,54018445322793;0,5939814814814816;35,0;55,0;55,0;55,0;1,4181818181818182;1,0
farashi;KNN3;normal;500;0,4387264753443693;135,0;144,0;116,0;61,7343780946722;0,5164503045434878;77,0;144,0;144,0;144,0;1,4722222222222223;1,0
farashi;KNN3;normal;1000;0,5210447880784589;173,0;185,0;148,0;54,693986089334935;0,5170886092048272;57,0;185,0;185,0;185,0;1,7945945945945947;2,0
farashi;KNN3;normal;2000;0,45685615830082815;194,0;208,0;167,0;55,89553670335478;0,5170729647379809;49,0;208,0;208,0;208,0;1,8173076923076923;2,0
farashi;KNN3;normal;depict;;87,0;87,0;83,0;68,49075462268866;0,7331532185180941;70,0;87,0;87,0;87,0;1,2298850574712643;1,0
farashi;KNN3;autoencode;25;;30,0;31,0;23,0;64,29618768328446;0,8138888888888889;27,0;31,0;31,0;31,0;1,1290322580645162;1,0
farashi;KNN3;autoencode;50;;45,0;46,0;37,0;60,77421815408086;0,7000000000000001;35,0;46,0;46,0;46,0;1,2608695652173914;1,0
farashi;KNN3;autoencode;100;0,464760348583878;54,0;55,0;46,0;52,4703557312253;0,49452160493827163;29,0;54,0;55,0;55,0;1,5454545454545454;1,0
farashi;KNN3;autoencode;500;0,43807982427457515;135,0;144,0;116,0;59,99702911467617;0,49777395423889914;72,0;144,0;144,0;144,0;1,5;1,5
farashi;KNN3;autoencode;1000;0,45263898283310144;173,0;185,0;148,0;57,178566248333695;0,5042292136012047;67,0;185,0;185,0;185,0;1,6432432432432433;2,0
farashi;KNN3;autoencode;2000;0,4312149717254164;194,0;208,0;167,0;54,331083518806466;0,4904598282182635;53,0;208,0;208,0;208,0;1,7451923076923077;2,0
farashi;KNN3;autoencode;depict;;87,0;87,0;83,0;65,63503962304563;0,6750924440880336;62,0;85,0;87,0;87,0;1,4252873563218391;1,0
farashi;KNN3;combi;25;;30,0;31,0;23,0;65,76246334310851;0,7277777777777777;24,0;31,0;31,0;31,0;1,2903225806451613;1,0
farashi;KNN3;combi;50;;45,0;46,0;37,0;63,59649122807017;0,6726851851851852;34,0;45,0;46,0;46,0;1,326086956521739;1,0
farashi;KNN3;combi;100;0,5412684265625443;54,0;55,0;46,0;55,28985507246376;0,5072530864197531;26,0;54,0;55,0;55,0;1,6545454545454545;2,0
farashi;KNN3;combi;500;0,46401960871887576;135,0;144,0;116,0;59,34054598270284;0,5133665291382843;41,0;144,0;144,0;144,0;1,8263888888888888;2,0
farashi;KNN3;combi;1000;0,4682150221397795;173,0;185,0;148,0;60,15803178593877;0,5015489742038519;46,0;185,0;185,0;185,0;1,9189189189189189;2,0
farashi;KNN3;combi;2000;0,43742758617780586;194,0;208,0;167,0;55,31837860910394;0,5123055829898348;53,0;208,0;208,0;208,0;1,7596153846153846;2,0
farashi;KNN3;combi;depict;;87,0;87,0;83,0;67,36988648532875;0,7263116665181621;64,0;86,0;87,0;87,0;1,4137931034482758;1,0
farashi;KNN5;graphlet;25;;30,0;31,0;23,0;58,504398826979475;0,7277777777777777;22,0;30,0;31,0;31,0;1,3870967741935485;1,0
farashi;KNN5;graphlet;50;;45,0;46,0;37,0;61,04118993135012;0,6643518518518519;32,0;45,0;46,0;46,0;1,3695652173913044;1,0
farashi;KNN5;graphlet;100;0,45827815974874797;54,0;55,0;46,0;68,10935441370223;0,6781635802469137;37,0;52,0;55,0;55,0;1,509090909090909;1,0
farashi;KNN5;graphlet;500;0,43113645652026805;135,0;144,0;116,0;60,79359774212715;0,5008610427697152;42,0;137,0;144,0;144,0;2,0694444444444446;2,0
farashi;KNN5;graphlet;1000;0,45764939822947504;173,0;185,0;148,0;57,92838839350467;0,47578360517026214;39,0;182,0;185,0;185,0;2,210810810810811;2,0
farashi;KNN5;graphlet;2000;0,45753038605989055;194,0;208,0;167,0;57,0427070947285;0,4876732727468157;30,0;208,0;208,0;208,0;2,2403846153846154;2,0
farashi;KNN5;graphlet;depict;;87,0;87,0;83,0;74,19147569072607;0,7331725771481183;60,0;86,0;87,0;87,0;1,4137931034482758;1,0
farashi;KNN5;normal;25;;30,0;31,0;23,0;52,639296187683286;0,7416666666666667;27,0;31,0;31,0;31,0;1,1290322580645162;1,0
farashi;KNN5;normal;50;;45,0;46,0;37,0;66,30434782608695;0,7180555555555556;39,0;45,0;46,0;46,0;1,1956521739130435;1,0
farashi;KNN5;normal;100;0,43311263899499197;54,0;55,0;46,0;59,80895915678525;0,5685185185185185;29,0;55,0;55,0;55,0;1,5454545454545454;1,0
farashi;KNN5;normal;500;0,44793774077247106;135,0;144,0;116,0;63,23756354393609;0,5123077939660629;65,0;144,0;144,0;144,0;1,625;2,0
farashi;KNN5;normal;1000;0,5251727370674774;173,0;185,0;148,0;60,17937436542088;0,554940147529545;64,0;182,0;185,0;185,0;1,8972972972972972;2,0
farashi;KNN5;normal;2000;0,48145146138490197;194,0;208,0;167,0;53,66684197688954;0,5293590193701414;52,0;208,0;208,0;208,0;1,9326923076923077;2,0
farashi;KNN5;normal;depict;;87,0;87,0;83,0;71,25365888484329;0,7453830993325782;71,0;87,0;87,0;87,0;1,206896551724138;1,0
farashi;KNN5;autoencode;25;;30,0;31,0;23,0;62,4633431085044;0,7916666666666666;26,0;31,0;31,0;31,0;1,1935483870967742;1,0
farashi;KNN5;autoencode;50;;45,0;46,0;37,0;66,66666666666667;0,6990740740740741;31,0;45,0;46,0;46,0;1,434782608695652;1,0
farashi;KNN5;autoencode;100;0,5491900800724331;54,0;55,0;46,0;55,67193675889328;0,5236882716049382;30,0;54,0;55,0;55,0;1,709090909090909;1,0
farashi;KNN5;autoencode;500;0,4614734945434;135,0;144,0;116,0;57,50602429523997;0,501706704195336;48,0;144,0;144,0;144,0;1,7361111111111112;2,0
farashi;KNN5;autoencode;1000;0,4424616531006902;173,0;185,0;148,0;58,57225740946671;0,4870129375259126;47,0;185,0;185,0;185,0;1,854054054054054;2,0
farashi;KNN5;autoencode;2000;0,4224825135415055;194,0;208,0;167,0;50,968874813256505;0,4789327191960256;31,0;208,0;208,0;208,0;1,8605769230769231;2,0
farashi;KNN5;autoencode;depict;;87,0;87,0;83,0;66,76661669165416;0,6863490896670529;60,0;85,0;87,0;87,0;1,4827586206896552;1,0
farashi;KNN5;combi;25;;30,0;31,0;23,0;58,43108504398826;0,7194444444444444;23,0;30,0;31,0;31,0;1,3225806451612903;1,0
farashi;KNN5;combi;50;;45,0;46,0;37,0;62,05186880244089;0,6592592592592593;31,0;46,0;46,0;46,0;1,3695652173913044;1,0
farashi;KNN5;combi;100;0,6053808392043687;54,0;55,0;46,0;59,183135704874836;0,5791666666666667;29,0;54,0;55,0;55,0;1,690909090909091;1,0
farashi;KNN5;combi;500;0,4915821218654822;135,0;144,0;116,0;59,46474549415727;0,48795060200770374;33,0;142,0;144,0;144,0;2,0416666666666665;2,0
farashi;KNN5;combi;1000;0,45073343364463747;173,0;185,0;148,0;57,06024961838917;0,492980549562545;34,0;182,0;185,0;185,0;2,1837837837837837;2,0
farashi;KNN5;combi;2000;0,4369338635264882;194,0;208,0;167,0;53,84602680976046;0,5003939143400732;33,0;206,0;208,0;208,0;1,9711538461538463;2,0
farashi;KNN5;combi;depict;;87,0;87,0;83,0;68,34439922895695;0,6870749056996049;56,0;85,0;87,0;87,0;1,528735632183908;1,0
farashi;KNN7;graphlet;25;;30,0;31,0;23,0;55,49853372434017;0,7249999999999999;26,0;31,0;31,0;31,0;1,1935483870967742;1,0
farashi;KNN7;graphlet;50;;45,0;46,0;37,0;57,0747520976354;0,5953703703703704;26,0;45,0;46,0;46,0;1,5217391304347827;1,0
farashi;KNN7;graphlet;100;0,4911029058087882;54,0;55,0;46,0;67,87220026350462;0,6955246913580246;35,0;51,0;55,0;55,0;1,6363636363636365;1,0
farashi;KNN7;graphlet;500;0,43612119432065544;135,0;144,0;116,0;57,51180101670298;0,4937264216888751;34,0;134,0;144,0;144,0;2,25;2,0
farashi;KNN7;graphlet;1000;0,4390797173428611;173,0;185,0;148,0;60,363031060705474;0,4970230986411941;42,0;163,0;185,0;185,0;2,308108108108108;2,0
farashi;KNN7;graphlet;2000;0,4551300843610022;194,0;208,0;167,0;56,64016052318669;0,47464497533887573;28,0;199,0;208,0;208,0;2,4134615384615383;3,0
farashi;KNN7;graphlet;depict;;87,0;87,0;83,0;71,74270007853217;0,7106908432088864;57,0;86,0;87,0;87,0;1,4252873563218391;1,0
farashi;KNN7;normal;25;;30,0;31,0;23,0;49,04692082111436;0,7666666666666667;29,0;31,0;31,0;31,0;1,064516129032258;1,0
farashi;KNN7;normal;50;;45,0;46,0;37,0;65,10297482837528;0,7032407407407408;34,0;46,0;46,0;46,0;1,2608695652173914;1,0
farashi;KNN7;normal;100;0,5264062190532778;54,0;55,0;46,0;59,76284584980237;0,5942901234567901;30,0;53,0;55,0;55,0;1,6545454545454545;1,0
farashi;KNN7;normal;500;0,44356646190844956;135,0;144,0;116,0;58,727594573182806;0,5007870399841508;56,0;143,0;144,0;144,0;1,7847222222222223;2,0
farashi;KNN7;normal;1000;0,4812343892216601;173,0;185,0;148,0;59,87974941463313;0,5329496074630934;49,0;182,0;185,0;185,0;1,9783783783783784;2,0
farashi;KNN7;normal;2000;0,4851035614184983;194,0;208,0;167,0;57,12401038649553;0,5198277395655776;50,0;208,0;208,0;208,0;2,0528846153846154;2,0
farashi;KNN7;normal;depict;;87,0;87,0;83,0;74,54130077818235;0,7253906730650916;61,0;86,0;87,0;87,0;1,4252873563218391;1,0
farashi;KNN7;autoencode;25;;30,0;31,0;23,0;70,01466275659823;0,8027777777777778;24,0;31,0;31,0;31,0;1,2580645161290323;1,0
farashi;KNN7;autoencode;50;;45,0;46,0;37,0;65,77040427154843;0,7125;33,0;45,0;46,0;46,0;1,3695652173913044;1,0
farashi;KNN7;autoencode;100;0,4204856690150808;54,0;55,0;46,0;52,10144927536231;0,4794753086419753;25,0;53,0;55,0;55,0;1,7454545454545454;2,0
farashi;KNN7;autoencode;500;0,4159588314220449;135,0;144,0;116,0;59,51879910213243;0,47155679841107984;42,0;142,0;144,0;144,0;2,0;2,0
farashi;KNN7;autoencode;1000;0,46874391304229424;173,0;185,0;148,0;56,87383012964408;0,4898591108668697;53,0;185,0;185,0;185,0;1,8756756756756756;2,0
farashi;KNN7;autoencode;2000;0,42658732342361805;194,0;208,0;167,0;50,86803967600639;0,48893785986771193;27,0;208,0;208,0;208,0;1,9519230769230769;2,0
farashi;KNN7;autoencode;depict;;87,0;87,0;83,0;71,43571071607055;0,7024952478541091;58,0;84,0;87,0;87,0;1,4942528735632183;1,0
farashi;KNN7;combi;25;;30,0;31,0;23,0;63,70967741935484;0,7138888888888888;23,0;30,0;31,0;31,0;1,3548387096774193;1,0
farashi;KNN7;combi;50;;45,0;46,0;37,0;66,64759725400458;0,6824074074074074;33,0;45,0;46,0;46,0;1,326086956521739;1,0
farashi;KNN7;combi;100;0,5823784059078176;54,0;55,0;46,0;57,74044795783926;0,5554783950617284;27,0;54,0;55,0;55,0;1,6545454545454545;2,0
farashi;KNN7;combi;500;0,5189674071424232;135,0;144,0;116,0;61,08635373341256;0,5049856570980503;38,0;133,0;144,0;144,0;2,111111111111111;2,0
farashi;KNN7;combi;1000;0,42740068410530097;173,0;185,0;148,0;56,700188560653686;0,48003497810652046;27,0;158,0;185,0;185,0;2,4594594594594597;2,0
farashi;KNN7;combi;2000;0,43418439828461547;194,0;208,0;167,0;52,84856880799212;0,4927578038210586;27,0;206,0;208,0;208,0;2,206730769230769;2,0
farashi;KNN7;combi;depict;;87,0;87,0;83,0;69,02977082887128;0,6731698404212437;54,0;81,0;87,0;87,0;1,632183908045977;1,0
farashi;KNN9;graphlet;25;;30,0;31,0;23,0;58,06451612903226;0,7472222222222221;26,0;31,0;31,0;31,0;1,1935483870967742;1,0
farashi;KNN9;graphlet;50;;45,0;46,0;37,0;57,03661327231121;0,6050925925925926;27,0;45,0;46,0;46,0;1,5217391304347827;1,0
farashi;KNN9;graphlet;100;0,4916560563619388;54,0;55,0;46,0;64,34782608695652;0,6174382716049385;29,0;51,0;54,0;55,0;1,7636363636363637;1,0
farashi;KNN9;graphlet;500;0,4215067036921917;135,0;144,0;116,0;58,08514062190533;0,469940706815987;30,0;123,0;144,0;144,0;2,4375;2,5
farashi;KNN9;graphlet;1000;0,43397314710749413;173,0;185,0;148,0;58,61003861003861;0,49006977424274384;40,0;154,0;185,0;185,0;2,4162162162162164;2,0
farashi;KNN9;graphlet;2000;0,4470596258228472;194,0;208,0;167,0;54,85828455135826;0,4652989217256853;23,0;194,0;208,0;208,0;2,5576923076923075;3,0
farashi;KNN9;graphlet;depict;;87,0;87,0;83,0;70,4255015349468;0,7183629599928719;59,0;86,0;87,0;87,0;1,4367816091954022;1,0
farashi;KNN9;normal;25;;30,0;31,0;23,0;46,774193548387096;0,75;29,0;31,0;31,0;31,0;1,064516129032258;1,0
farashi;KNN9;normal;50;;45,0;46,0;37,0;67,12433257055682;0,7199074074074074;34,0;46,0;46,0;46,0;1,2826086956521738;1,0
farashi;KNN9;normal;100;0,47624989389695277;54,0;55,0;46,0;59,11725955204216;0,5843364197530865;28,0;54,0;55,0;55,0;1,6727272727272726;1,0
farashi;KNN9;normal;500;0,4189858813830732;135,0;144,0;116,0;57,923598732422256;0,4882825199985073;51,0;143,0;144,0;144,0;1,8680555555555556;2,0
farashi;KNN9;normal;1000;0,46893659751925;173,0;185,0;148,0;57,760134271762176;0,5234532924350653;46,0;177,0;185,0;185,0;2,091891891891892;2,0
farashi;KNN9;normal;2000;0,4928561032084595;194,0;208,0;167,0;58,569621025031246;0,5097839813704497;42,0;199,0;208,0;208,0;2,206730769230769;2,0
farashi;KNN9;normal;depict;;87,0;87,0;83,0;73,05275933461839;0,7261960451114421;63,0;82,0;87,0;87,0;1,4597701149425288;1,0
farashi;KNN9;autoencode;25;;30,0;31,0;23,0;73,31378299120234;0,8333333333333334;25,0;31,0;31,0;31,0;1,2258064516129032;1,0
farashi;KNN9;autoencode;50;;45,0;46,0;37,0;68,84057971014494;0,7189814814814816;33,0;45,0;46,0;46,0;1,3478260869565217;1,0
farashi;KNN9;autoencode;100;0,528403785756727;54,0;55,0;46,0;55,94202898550724;0,5784722222222222;31,0;55,0;55,0;55,0;1,6181818181818182;1,0
farashi;KNN9;autoencode;500;0,44067190692029845;135,0;144,0;116,0;58,50519079685748;0,5020024850791095;34,0;129,0;144,0;144,0;2,2916666666666665;2,0
farashi;KNN9;autoencode;1000;0,4638250896280768;173,0;185,0;148,0;54,6017087877553;0,4809004719738044;42,0;183,0;185,0;185,0;2,1027027027027025;2,0
farashi;KNN9;autoencode;2000;0,42510819282120366;194,0;208,0;167,0;57,336986900007105;0,48832470744229944;28,0;208,0;208,0;208,0;2,048076923076923;2,0
farashi;KNN9;autoencode;depict;;87,0;87,0;83,0;68,46933676019133;0,6981422079657846;60,0;82,0;87,0;87,0;1,4827586206896552;1,0
farashi;KNN9;combi;25;;30,0;31,0;23,0;62,023460410557185;0,7388888888888889;23,0;30,0;31,0;31,0;1,3548387096774193;1,0
farashi;KNN9;combi;50;;45,0;46,0;37,0;62,166285278413426;0,6310185185185185;32,0;45,0;46,0;46,0;1,3478260869565217;1,0
farashi;KNN9;combi;100;0,6134892340774694;54,0;55,0;46,0;65,00658761528327;0,6145061728395063;32,0;54,0;55,0;55,0;1,5272727272727273;1,0
farashi;KNN9;combi;500;0,49297236479347034;135,0;144,0;116,0;59,28277876807289;0,5032212245265939;35,0;129,0;144,0;144,0;2,3055555555555554;2,0
farashi;KNN9;combi;1000;0,43845142022399364;173,0;185,0;148,0;56,103148893846566;0,4944978631907713;31,0;148,0;185,0;185,0;2,5405405405405403;3,0
farashi;KNN9;combi;2000;0,4298351751389989;194,0;208,0;167,0;56,916909306178034;0,4935176227727762;21,0;193,0;208,0;208,0;2,456730769230769;2,0
farashi;KNN9;combi;depict;;87,0;87,0;83,0;70,70393374741201;0,6975389081944816;57,0;83,0;87,0;87,0;1,5057471264367817;1,0
farashi;RF;graphlet;25;;30,0;31,0;23,0;60,483870967741936;0,6888888888888888;19,0;30,0;31,0;31,0;1,4838709677419355;1,0
farashi;RF;graphlet;50;;45,0;46,0;37,0;62,41418764302059;0,6287037037037038;25,0;42,0;46,0;46,0;1,7391304347826086;1,0
farashi;RF;graphlet;100;0,4385960444783974;54,0;55,0;46,0;62,483530961791836;0,570679012345679;20,0;47,0;51,0;55,0;2,4;2,0
farashi;RF;graphlet;500;0,5263916016871822;135,0;144,0;116,0;69,928657489932;0,5559216782306087;26,0;62,0;90,0;119,0;6,201388888888889;4,0
farashi;RF;graphlet;1000;0,48040794551973;173,0;185,0;148,0;70,45081882291183;0,5501762228959235;14,0;53,0;74,0;129,0;10,481081081081081;7,0
farashi;RF;graphlet;2000;0,5195332582037628;194,0;208,0;167,0;68,3505975791945;0,5657815776259159;10,0;32,0;53,0;104,0;17,85096153846154;10,5
farashi;RF;graphlet;depict;;87,0;87,0;83,0;82,7336331834083;0,7775438830972109;62,0;80,0;83,0;86,0;1,8275862068965518;1,0
farashi;RF;normal;25;;30,0;31,0;23,0;62,3900293255132;0,7055555555555555;20,0;30,0;31,0;31,0;1,4838709677419355;1,0
farashi;RF;normal;50;;45,0;46,0;37,0;69,33638443935928;0,7157407407407407;28,0;42,0;46,0;46,0;1,608695652173913;1,0
farashi;RF;normal;100;0,33448914919503153;54,0;55,0;46,0;55,17127799736495;0,43256172839506163;14,0;46,0;52,0;55,0;2,5454545454545454;2,0
farashi;RF;normal;500;0,5180989644165619;135,0;144,0;116,0;70,11867036376842;0,553036621568603;23,0;65,0;91,0;120,0;6,166666666666667;4,0
farashi;RF;normal;1000;0,49324613093094405;173,0;185,0;148,0;70,5685828941643;0,552273908747707;21,0;52,0;80,0;125,0;10,708108108108108;6,0
farashi;RF;normal;2000;0,5332178909467592;194,0;208,0;167,0;69,60898833297765;0,5691853390749705;12,0;39,0;55,0;102,0;17,14423076923077;11,0
farashi;RF;normal;depict;;87,0;87,0;83,0;81,90190618976226;0,7706384210995278;60,0;80,0;83,0;87,0;1,735632183908046;1,0
farashi;RF;autoencode;25;;30,0;31,0;23,0;77,05278592375366;0,85;24,0;31,0;31,0;31,0;1,2903225806451613;1,0
farashi;RF;autoencode;50;;45,0;46,0;37,0;70,30892448512587;0,7101851851851851;29,0;43,0;46,0;46,0;1,5869565217391304;1,0
farashi;RF;autoencode;100;0,4232061511473276;54,0;55,0;46,0;63,94598155467721;0,5854938271604938;20,0;48,0;54,0;55,0;2,2181818181818183;2,0
farashi;RF;autoencode;500;0,512258271565884;135,0;144,0;116,0;68,52718360071302;0,5648760222088072;29,0;57,0;86,0;115,0;6,486111111111111;4,0
farashi;RF;autoencode;1000;0,5155502632093265;173,0;185,0;148,0;67,3091082393408;0,5462096687722133;28,0;54,0;72,0;117,0;12,383783783783784;7,0
farashi;RF;autoencode;2000;0,5169181262744539;194,0;208,0;167,0;65,5628474445359;0,5550754169449281;16,0;33,0;51,0;89,0;19,66346153846154;12,5
farashi;RF;autoencode;depict;;87,0;87,0;83,0;81,71628471478547;0,7721208148233009;60,0;80,0;84,0;87,0;1,7011494252873562;1,0
farashi;RF;combi;25;;30,0;31,0;23,0;77,05278592375366;0,85;24,0;31,0;31,0;31,0;1,2903225806451613;1,0
farashi;RF;combi;50;;45,0;46,0;37,0;68,21128909229596;0,6842592592592592;27,0;43,0;46,0;46,0;1,608695652173913;1,0
farashi;RF;combi;100;0,42839459015929604;54,0;55,0;46,0;62,2463768115942;0,5783950617283949;20,0;47,0;51,0;55,0;2,3636363636363638;2,0
farashi;RF;combi;500;0,5059321178727857;135,0;144,0;116,0;68,29508318478908;0,5565767768385927;27,0;57,0;85,0;113,0;6,534722222222222;4,0
farashi;RF;combi;1000;0,5059677083994766;173,0;185,0;148,0;67,22111326762489;0,5500553730192504;25,0;55,0;74,0;117,0;12,464864864864865;7,0
farashi;RF;combi;2000;0,5272868658221574;194,0;208,0;167,0;66,52448118336942;0,5649580333875767;17,0;39,0;52,0;87,0;19,5;12,0
farashi;RF;combi;depict;;87,0;87,0;83,0;81,88048832726494;0,7757506905461996;60,0;80,0;85,0;87,0;1,6551724137931034;1,0
farashi p-value cutoff;LR;graphlet;25;;16,0;17,0;14,0;62,80276816608996;0,6666666666666667;9,0;16,0;17,0;17,0;1,6470588235294117;1,0
farashi p-value cutoff;LR;graphlet;50;;21,0;22,0;18,0;74,294670846395;0,75;13,0;21,0;22,0;22,0;1,5454545454545454;1,0
farashi p-value cutoff;LR;graphlet;100;;24,0;25,0;21,0;60,537313432835816;0,5263888888888889;7,0;21,0;24,0;25,0;2,44;2,0
farashi p-value cutoff;LR;graphlet;500;;60,0;62,0;53,0;67,88155119893776;0,5387357281941261;8,0;25,0;37,0;45,0;7,725806451612903;4,0
farashi p-value cutoff;LR;graphlet;1000;0,4795175986255076;79,0;83,0;70,0;68,3503467713289;0,48512712429168786;5,0;18,0;28,0;52,0;14,409638554216867;8,0
farashi p-value cutoff;LR;graphlet;2000;0,4779677887057433;88,0;92,0;78,0;65,21962611600908;0,48678815661558106;3,0;10,0;15,0;32,0;23,217391304347824;14,0
farashi p-value cutoff;LR;graphlet;depict;;41,0;41,0;41,0;71,386630532972;0,7073170731707317;27,0;37,0;40,0;41,0;1,7073170731707317;1,0
farashi p-value cutoff;LR;normal;25;;16,0;17,0;14,0;65,91695501730104;0,6666666666666667;10,0;17,0;17,0;17,0;1,588235294117647;1,0
farashi p-value cutoff;LR;normal;50;;21,0;22,0;18,0;66,61442006269593;0,6190476190476191;12,0;20,0;22,0;22,0;1,7272727272727273;1,0
farashi p-value cutoff;LR;normal;100;;24,0;25,0;21,0;61,88059701492538;0,5638888888888889;7,0;22,0;25,0;25,0;2,32;2,0
farashi p-value cutoff;LR;normal;500;;60,0;62,0;53,0;64,96426618761228;0,4722574355725344;7,0;25,0;34,0;45,0;8,516129032258064;5,0
farashi p-value cutoff;LR;normal;1000;0,47505242314665685;79,0;83,0;70,0;67,21307656920578;0,4803742052087952;5,0;18,0;32,0;52,0;15,132530120481928;8,0
farashi p-value cutoff;LR;normal;2000;0,4696888313978883;88,0;92,0;78,0;63,997323813035656;0,47320851527068747;3,0;8,0;15,0;33,0;24,282608695652176;15,0
farashi p-value cutoff;LR;normal;depict;;41,0;41,0;41,0;80,21680216802169;0,8048780487804879;30,0;40,0;41,0;41,0;1,3902439024390243;1,0
farashi p-value cutoff;LR;autoencode;25;;16,0;17,0;14,0;79,06574394463668;0,8333333333333334;12,0;17,0;17,0;17,0;1,3529411764705883;1,0
farashi p-value cutoff;LR;autoencode;50;;21,0;22,0;18,0;77,03761755485894;0,7142857142857143;14,0;21,0;22,0;22,0;1,5;1,0
farashi p-value cutoff;LR;autoencode;100;;24,0;25,0;21,0;62,80597014925373;0,48194444444444445;9,0;22,0;25,0;25,0;2,28;2,0
farashi p-value cutoff;LR;autoencode;500;;60,0;62,0;53,0;66,14172459579785;0,4955227760137302;8,0;27,0;33,0;44,0;8,290322580645162;5,0
farashi p-value cutoff;LR;autoencode;1000;0,4765508629970663;79,0;83,0;70,0;67,08089001729489;0,48004623780963546;6,0;16,0;31,0;52,0;15,156626506024097;7,0
farashi p-value cutoff;LR;autoencode;2000;0,48018928829891616;88,0;92,0;78,0;64,92756416702981;0,4794188986030916;5,0;13,0;14,0;39,0;24,304347826086957;13,5
farashi p-value cutoff;LR;autoencode;depict;;41,0;41,0;41,0;73,62240289069558;0,7378048780487805;26,0;39,0;40,0;41,0;1,5609756097560976;1,0
farashi p-value cutoff;LR;combi;25;;16,0;17,0;14,0;76,98961937716263;0,8437500000000001;11,0;17,0;17,0;17,0;1,3529411764705883;1,0
farashi p-value cutoff;LR;combi;50;;21,0;22,0;18,0;75,47021943573668;0,75;13,0;22,0;22,0;22,0;1,4545454545454546;1,0
farashi p-value cutoff;LR;combi;100;;24,0;25,0;21,0;60,38805970149254;0,47777777777777786;9,0;21,0;25,0;25,0;2,4;3,0
farashi p-value cutoff;LR;combi;500;;60,0;62,0;53,0;67,14051394204483;0,5584293382679937;11,0;26,0;34,0;46,0;8,016129032258064;4,5
farashi p-value cutoff;LR;combi;1000;0,48783447039235306;79,0;83,0;70,0;67,44221933650503;0,4932355395861849;7,0;16,0;32,0;51,0;15,0;6,0
farashi p-value cutoff;LR;combi;2000;0,46993413540563855;88,0;92,0;78,0;63,837534779256465;0,4623379816920904;4,0;10,0;15,0;36,0;24,73913043478261;14,5
