refset;algorithm;variation;bp distance;ROC-AUC per chromosome;Recall snps;Recall entries;Recall genes;ROC-AUC overall (lco);ROC-AUC - mean per snpl (lco);Hits@1(lco);Hits@3(lco);Hits@5(lco);Hits@10(lco);Mean rank (lco);Median rank (lco)
farashi;KNN9;log;1000;0,41431975408555866;173,0;185,0;148,0;52,164855885786125;0,4622632777567584;21,0;182,0;185,0;185,0;2,427027027027027;3,0
farashi;KNN9;log;2000;0,44485067633366093;194,0;208,0;167,0;55,2829036962509;0,45443609927672696;19,0;191,0;208,0;208,0;2,480769230769231;2,0
farashi;KNN9;log;depict;;87,0;87,0;83,0;77,03648175912045;0,7387518403957858;61,0;85,0;87,0;87,0;1,4482758620689655;1,0
farashi;RF;normal;25;;30,0;31,0;23,0;67,88856304985337;0,75;22,0;29,0;30,0;31,0;1,5483870967741935;1,0
farashi;RF;normal;50;;45,0;46,0;37,0;63,9206712433257;0,6351851851851852;25,0;44,0;45,0;46,0;1,7391304347826086;1,0
farashi;RF;normal;100;0,5249066293183939;54,0;55,0;46,0;63,69565217391304;0,6257716049382716;25,0;45,0;53,0;55,0;2,290909090909091;2,0
farashi;RF;normal;500;0,3690863080323825;135,0;144,0;116,0;61,37188882286922;0,41592078342169875;13,0;45,0;70,0;107,0;8,118055555555555;6,0
farashi;RF;normal;1000;0,3533656888304762;173,0;185,0;148,0;62,79912419447302;0,430058513612392;13,0;36,0;58,0;103,0;14,097297297297297;9,0
farashi;RF;normal;2000;0,4375088397419479;194,0;208,0;167,0;61,94885260729494;0,466486390454227;6,0;27,0;41,0;76,0;22,58653846153846;14,0
farashi;RF;normal;depict;;87,0;87,0;83,0;80,39908617120012;0,760819087503129;58,0;78,0;83,0;87,0;1,7471264367816093;1,0
farashi;RF;log;25;;30,0;31,0;23,0;67,88856304985337;0,75;22,0;29,0;30,0;31,0;1,5483870967741935;1,0
farashi;RF;log;50;;45,0;46,0;37,0;61,61327231121281;0,612962962962963;24,0;44,0;45,0;46,0;1,7826086956521738;1,0
farashi;RF;log;100;0,5311115355233003;54,0;55,0;46,0;64,9209486166008;0,6257716049382716;24,0;47,0;53,0;55,0;2,2363636363636363;2,0
farashi;RF;log;500;0,3742727739704974;135,0;144,0;116,0;61,09770086485773;0,42537589605600645;14,0;48,0;64,0;106,0;8,194444444444445;6,0
farashi;RF;log;1000;0,364561620833413;173,0;185,0;148,0;61,25921218944475;0,4264671761204743;14,0;31,0;56,0;97,0;14,643243243243242;10,0
farashi;RF;log;2000;0,4448957205780382;194,0;208,0;167,0;62,40850203766375;0,4745487912972014;6,0;25,0;44,0;79,0;22,23076923076923;15,0
farashi;RF;log;depict;;87,0;87,0;83,0;80,35625044620546;0,7605517792967672;58,0;78,0;83,0;87,0;1,7586206896551724;1,0
farashi p-value cutoff;LR;normal;25;;16,0;17,0;14,0;57,43944636678201;0,7083333333333334;12,0;17,0;17,0;17,0;1,3529411764705883;1,0
farashi p-value cutoff;LR;normal;50;;21,0;22,0;18,0;53,29153605015673;0,625;12,0;22,0;22,0;22,0;1,5909090909090908;1,0
farashi p-value cutoff;LR;normal;100;;24,0;25,0;21,0;70,65671641791045;0,6506944444444444;12,0;21,0;24,0;25,0;2,12;2,0
farashi p-value cutoff;LR;normal;500;;60,0;62,0;53,0;68,50347574787159;0,5183786596013948;13,0;27,0;39,0;48,0;8,064516129032258;4,0
farashi p-value cutoff;LR;normal;1000;0,5181992004900575;79,0;83,0;70,0;67,26548533428057;0,5239736792496292;11,0;22,0;36,0;46,0;15,19277108433735;8,0
farashi p-value cutoff;LR;normal;2000;0,5245035349085626;88,0;92,0;78,0;64,92239616506319;0,5260729380580915;8,0;14,0;26,0;41,0;24,02173913043478;15,0
farashi p-value cutoff;LR;normal;depict;;41,0;41,0;41,0;67,70551038843722;0,657520325203252;25,0;36,0;40,0;41,0;1,7804878048780488;1,0
farashi p-value cutoff;LR;log;25;;16,0;17,0;14,0;69,55017301038062;0,7291666666666666;11,0;15,0;16,0;17,0;1,7058823529411764;1,0
farashi p-value cutoff;LR;log;50;;21,0;22,0;18,0;66,61442006269593;0,6607142857142857;11,0;21,0;21,0;22,0;1,8181818181818181;1,5
farashi p-value cutoff;LR;log;100;;24,0;25,0;21,0;69,70149253731343;0,6895833333333333;13,0;21,0;23,0;24,0;2,36;1,0
farashi p-value cutoff;LR;log;500;;60,0;62,0;53,0;69,05510427243614;0,5326312793228112;9,0;28,0;41,0;46,0;7,467741935483871;4,0
farashi p-value cutoff;LR;log;1000;0,5344072582182756;79,0;83,0;70,0;69,54817821309403;0,5252260431732908;13,0;23,0;34,0;50,0;13,204819277108435;9,0
farashi p-value cutoff;LR;log;2000;0,4930434158747877;88,0;92,0;78,0;63,92762562435051;0,49742574622680186;5,0;17,0;21,0;31,0;23,717391304347824;16,5
farashi p-value cutoff;LR;log;depict;;41,0;41,0;41,0;70,59620596205963;0,7296747967479675;28,0;36,0;41,0;41,0;1,6829268292682926;1,0
farashi p-value cutoff;SVM;normal;25;;16,0;17,0;14,0;50,0;0,75;17,0;17,0;17,0;17,0;1,0;1,0
farashi p-value cutoff;SVM;normal;50;;21,0;22,0;18,0;50,0;0,6904761904761905;22,0;22,0;22,0;22,0;1,0;1,0
farashi p-value cutoff;SVM;normal;100;;24,0;25,0;21,0;50,0;0,5625;25,0;25,0;25,0;25,0;1,0;1,0
farashi p-value cutoff;SVM;normal;500;;60,0;62,0;53,0;60,419432945403415;0,4891803235633398;50,0;62,0;62,0;62,0;1,1935483870967742;1,0
farashi p-value cutoff;SVM;normal;1000;0,437210365948046;79,0;83,0;70,0;60,55920152334811;0,4928459829226655;70,0;83,0;83,0;83,0;1,1566265060240963;1,0
farashi p-value cutoff;SVM;normal;2000;0,45591804112057177;88,0;92,0;78,0;49,804733331098525;0,4989322949926315;90,0;92,0;92,0;92,0;1,0217391304347827;1,0
farashi p-value cutoff;SVM;normal;depict;;41,0;41,0;41,0;50,0;0,6951219512195121;41,0;41,0;41,0;41,0;1,0;1,0
farashi p-value cutoff;SVM;log;25;;16,0;17,0;14,0;52,7681660899654;0,5208333333333334;8,0;16,0;16,0;17,0;2,0;2,0
farashi p-value cutoff;SVM;log;50;;21,0;22,0;18,0;60,57993730407524;0,5595238095238095;10,0;21,0;21,0;22,0;2,0;2,0
farashi p-value cutoff;SVM;log;100;;24,0;25,0;21,0;56,62686567164179;0,46875;8,0;19,0;22,0;25,0;2,72;2,0
farashi p-value cutoff;SVM;log;500;;60,0;62,0;53,0;67,14149027571663;0,5469892299707951;11,0;27,0;34,0;42,0;8,096774193548388;5,0
farashi p-value cutoff;SVM;log;1000;0,562886294795239;79,0;83,0;70,0;69,6503753049899;0,5593868007348507;8,0;25,0;32,0;51,0;13,53012048192771;8,0
farashi p-value cutoff;SVM;log;2000;0,5853802156986759;88,0;92,0;78,0;68,59349334584827;0,5675025877191028;11,0;22,0;30,0;44,0;21,41304347826087;12,5
farashi p-value cutoff;SVM;log;depict;;41,0;41,0;41,0;70,64137308039747;0,7123983739837398;26,0;40,0;40,0;41,0;1,6097560975609757;1,0
farashi p-value cutoff;DT;normal;25;;16,0;17,0;14,0;47,05882352941176;0,6041666666666666;11,0;17,0;17,0;17,0;1,3529411764705883;1,0
farashi p-value cutoff;DT;normal;50;;21,0;22,0;18,0;54,153605015673975;0,6458333333333334;17,0;22,0;22,0;22,0;1,2272727272727273;1,0
farashi p-value cutoff;DT;normal;100;;24,0;25,0;21,0;61,134328358208954;0,6413194444444444;19,0;25,0;25,0;25,0;1,24;1,0
farashi p-value cutoff;DT;normal;500;;60,0;62,0;53,0;60,61079434507537;0,5759104101276314;35,0;62,0;62,0;62,0;1,435483870967742;1,0
farashi p-value cutoff;DT;normal;1000;0,44282994109096774;79,0;83,0;70,0;60,54609933207941;0,512291602503498;30,0;83,0;83,0;83,0;1,7108433734939759;2,0
farashi p-value cutoff;DT;normal;2000;0,4649206996664946;88,0;92,0;78,0;64,19412691495424;0,5164900243633715;32,0;82,0;92,0;92,0;1,923913043478261;2,0
farashi p-value cutoff;DT;normal;depict;;41,0;41,0;41,0;51,10659439927733;0,6295731707317073;29,0;41,0;41,0;41,0;1,2926829268292683;1,0
farashi p-value cutoff;DT;log;25;;16,0;17,0;14,0;61,76470588235294;0,7447916666666666;14,0;17,0;17,0;17,0;1,1764705882352942;1,0
farashi p-value cutoff;DT;log;50;;21,0;22,0;18,0;53,60501567398119;0,6339285714285714;16,0;22,0;22,0;22,0;1,2727272727272727;1,0
farashi p-value cutoff;DT;log;100;;24,0;25,0;21,0;61,88059701492538;0,6506944444444444;19,0;25,0;25,0;25,0;1,24;1,0
farashi p-value cutoff;DT;log;500;;60,0;62,0;53,0;62,34671561352808;0,5754204654528714;34,0;62,0;62,0;62,0;1,4516129032258065;1,0
farashi p-value cutoff;DT;log;1000;0,4496431124795576;79,0;83,0;70,0;61,43559253932113;0,5081728263942756;28,0;83,0;83,0;83,0;1,7228915662650603;2,0
farashi p-value cutoff;DT;log;2000;0,46142878073951515;88,0;92,0;78,0;63,625367347166815;0,49412399116255884;32,0;83,0;92,0;92,0;1,923913043478261;2,0
farashi p-value cutoff;DT;log;depict;;41,0;41,0;41,0;54,76513098464317;0,6626016260162602;32,0;41,0;41,0;41,0;1,2195121951219512;1,0
farashi p-value cutoff;KNN1;normal;25;;16,0;17,0;14,0;58,823529411764696;0,7864583333333334;14,0;17,0;17,0;17,0;1,1764705882352942;1,0
farashi p-value cutoff;KNN1;normal;50;;21,0;22,0;18,0;58,69905956112853;0,7291666666666666;19,0;22,0;22,0;22,0;1,1363636363636365;1,0
farashi p-value cutoff;KNN1;normal;100;;24,0;25,0;21,0;62,38805970149254;0,634375;20,0;25,0;25,0;25,0;1,2;1,0
farashi p-value cutoff;KNN1;normal;500;;60,0;62,0;53,0;59,22440053112552;0,5131186456746823;26,0;62,0;62,0;62,0;1,5806451612903225;2,0
farashi p-value cutoff;KNN1;normal;1000;0,4828899670179707;79,0;83,0;70,0;59,88167265485333;0,5094535390033725;29,0;83,0;83,0;83,0;1,6506024096385543;2,0
farashi p-value cutoff;KNN1;normal;2000;0,4887070883353286;88,0;92,0;78,0;61,45676198138401;0,5159933749293606;36,0;92,0;92,0;92,0;1,608695652173913;2,0
farashi p-value cutoff;KNN1;normal;depict;;41,0;41,0;41,0;59,98193315266486;0,7118902439024392;34,0;41,0;41,0;41,0;1,170731707317073;1,0
farashi p-value cutoff;KNN1;log;25;;16,0;17,0;14,0;50,0;0,6614583333333334;13,0;17,0;17,0;17,0;1,2352941176470589;1,0
farashi p-value cutoff;KNN1;log;50;;21,0;22,0;18,0;63,322884012539184;0,6904761904761905;18,0;22,0;22,0;22,0;1,1818181818181819;1,0
farashi p-value cutoff;KNN1;log;100;;24,0;25,0;21,0;58,8955223880597;0,5767361111111111;19,0;25,0;25,0;25,0;1,24;1,0
farashi p-value cutoff;KNN1;log;500;;60,0;62,0;53,0;61,6222760290557;0,5529411767997884;31,0;62,0;62,0;62,0;1,5;1,5
farashi p-value cutoff;KNN1;log;1000;0,486421250193125;79,0;83,0;70,0;59,64146581492719;0,5292026848747191;42,0;83,0;83,0;83,0;1,4939759036144578;1,0
farashi p-value cutoff;KNN1;log;2000;0,4809315682247065;88,0;92,0;78,0;59,31301889533259;0,5134534953322881;40,0;92,0;92,0;92,0;1,565217391304348;2,0
farashi p-value cutoff;KNN1;log;depict;;41,0;41,0;41,0;55,6910569105691;0,671239837398374;32,0;41,0;41,0;41,0;1,2195121951219512;1,0
farashi p-value cutoff;KNN3;normal;25;;16,0;17,0;14,0;62,110726643598625;0,6666666666666666;12,0;17,0;17,0;17,0;1,411764705882353;1,0
farashi p-value cutoff;KNN3;normal;50;;21,0;22,0;18,0;64,0282131661442;0,7142857142857143;15,0;22,0;22,0;22,0;1,4090909090909092;1,0
farashi p-value cutoff;KNN3;normal;100;;24,0;25,0;21,0;69,46268656716418;0,7371527777777779;17,0;25,0;25,0;25,0;1,4;1,0
farashi p-value cutoff;KNN3;normal;500;;60,0;62,0;53,0;58,24709052565805;0,4895309822531232;23,0;62,0;62,0;62,0;1,7419354838709677;2,0
farashi p-value cutoff;KNN3;normal;1000;0,4504853723186476;79,0;83,0;70,0;54,036930709789374;0,47418608522074057;22,0;83,0;83,0;83,0;1,7710843373493976;2,0
farashi p-value cutoff;KNN3;normal;2000;0,47623809915127263;88,0;92,0;78,0;60,63742415607925;0,49970562200319735;20,0;92,0;92,0;92,0;1,934782608695652;2,0
farashi p-value cutoff;KNN3;normal;depict;;41,0;41,0;41,0;62,05962059620597;0,7047764227642276;32,0;41,0;41,0;41,0;1,2195121951219512;1,0
farashi p-value cutoff;KNN3;log;25;;16,0;17,0;14,0;60,55363321799309;0,71875;12,0;17,0;17,0;17,0;1,2941176470588236;1,0
farashi p-value cutoff;KNN3;log;50;;21,0;22,0;18,0;67,39811912225704;0,7410714285714286;17,0;22,0;22,0;22,0;1,2272727272727273;1,0
farashi p-value cutoff;KNN3;log;100;;24,0;25,0;21,0;61,820895522388064;0,6170138888888889;14,0;25,0;25,0;25,0;1,56;1,0
farashi p-value cutoff;KNN3;log;500;;60,0;62,0;53,0;62,946184488010616;0,5118428318775862;22,0;62,0;62,0;62,0;1,8387096774193548;2,0
farashi p-value cutoff;KNN3;log;1000;0,46392366827746895;79,0;83,0;70,0;64,35738119224118;0,5279364800273825;20,0;83,0;83,0;83,0;1,9518072289156627;2,0
farashi p-value cutoff;KNN3;log;2000;0,48829823097612896;88,0;92,0;78,0;56,32884694892337;0,5277155063178229;19,0;92,0;92,0;92,0;1,8804347826086956;2,0
farashi p-value cutoff;KNN3;log;depict;;41,0;41,0;41,0;64,74706413730803;0,7088414634146342;30,0;41,0;41,0;41,0;1,3170731707317074;1,0
farashi p-value cutoff;KNN5;normal;25;;16,0;17,0;14,0;58,131487889273345;0,6770833333333334;13,0;16,0;17,0;17,0;1,3529411764705883;1,0
farashi p-value cutoff;KNN5;normal;50;;21,0;22,0;18,0;71,9435736677116;0,7559523809523809;16,0;22,0;22,0;22,0;1,2727272727272727;1,0
farashi p-value cutoff;KNN5;normal;100;;24,0;25,0;21,0;57,01492537313433;0,6149305555555556;11,0;25,0;25,0;25,0;1,68;2,0
farashi p-value cutoff;KNN5;normal;500;;60,0;62,0;53,0;63,861985472154956;0,47017289864137424;16,0;56,0;62,0;62,0;2,161290322580645;2,0
farashi p-value cutoff;KNN5;normal;1000;0,43713010418716897;79,0;83,0;70,0;59,32876018331421;0,4555588845839233;12,0;83,0;83,0;83,0;2,1325301204819276;2,0
farashi p-value cutoff;KNN5;normal;2000;0,4636592730342238;88,0;92,0;78,0;58,436414021208364;0,477278572782895;16,0;92,0;92,0;92,0;2,119565217391304;2,0
farashi p-value cutoff;KNN5;normal;depict;;41,0;41,0;41,0;58,17524841915087;0,6544715447154471;26,0;41,0;41,0;41,0;1,4390243902439024;1,0
farashi p-value cutoff;KNN5;log;25;;16,0;17,0;14,0;65,39792387543253;0,7552083333333334;14,0;17,0;17,0;17,0;1,2352941176470589;1,0
farashi p-value cutoff;KNN5;log;50;;21,0;22,0;18,0;65,67398119122257;0,7440476190476191;18,0;22,0;22,0;22,0;1,2272727272727273;1,0
farashi p-value cutoff;KNN5;log;100;;24,0;25,0;21,0;65,13432835820896;0,6576388888888888;14,0;25,0;25,0;25,0;1,56;1,0
farashi p-value cutoff;KNN5;log;500;;60,0;62,0;53,0;61,50316332109662;0,5079113619384064;21,0;58,0;62,0;62,0;2,032258064516129;2,0
farashi p-value cutoff;KNN5;log;1000;0,46981085569876296;79,0;83,0;70,0;65,45942105784181;0,5462518906831261;18,0;77,0;83,0;83,0;2,180722891566265;2,0
farashi p-value cutoff;KNN5;log;2000;0,5071011128640744;88,0;92,0;78,0;55,92965371593309;0,5361523223452225;21,0;92,0;92,0;92,0;1,9891304347826086;2,0
farashi p-value cutoff;KNN5;log;depict;;41,0;41,0;41,0;65,44715447154472;0,7032520325203252;27,0;41,0;41,0;41,0;1,3902439024390243;1,0
farashi p-value cutoff;KNN7;normal;25;;16,0;17,0;14,0;63,32179930795847;0,7083333333333334;14,0;17,0;17,0;17,0;1,2352941176470589;1,0
farashi p-value cutoff;KNN7;normal;50;;21,0;22,0;18,0;61,59874608150469;0,6428571428571429;14,0;22,0;22,0;22,0;1,4545454545454546;1,0
farashi p-value cutoff;KNN7;normal;100;;24,0;25,0;21,0;64,65671641791045;0,6420138888888889;12,0;24,0;25,0;25,0;1,68;2,0
farashi p-value cutoff;KNN7;normal;500;;60,0;62,0;53,0;62,536124345856436;0,5051884240921727;21,0;55,0;62,0;62,0;2,1774193548387095;2,0
farashi p-value cutoff;KNN7;normal;1000;0,386702716620303;79,0;83,0;70,0;54,176978576461465;0,43314378482848737;9,0;82,0;83,0;83,0;2,325301204819277;2,0
farashi p-value cutoff;KNN7;normal;2000;0,4381262636898603;88,0;92,0;78,0;57,72434715564345;0,46169935547892754;14,0;92,0;92,0;92,0;2,282608695652174;2,0
farashi p-value cutoff;KNN7;normal;depict;;41,0;41,0;41,0;60,682023486901535;0,6519308943089432;25,0;41,0;41,0;41,0;1,5365853658536586;1,0
farashi p-value cutoff;KNN7;log;25;;16,0;17,0;14,0;44,98269896193772;0,6302083333333333;12,0;17,0;17,0;17,0;1,2941176470588236;1,0
farashi p-value cutoff;KNN7;log;50;;21,0;22,0;18,0;60,9717868338558;0,6815476190476191;15,0;22,0;22,0;22,0;1,3181818181818181;1,0
farashi p-value cutoff;KNN7;log;100;;24,0;25,0;21,0;67,28358208955223;0,6368055555555555;14,0;25,0;25,0;25,0;1,56;1,0
farashi p-value cutoff;KNN7;log;500;;60,0;62,0;53,0;64,13340623291415;0,5296561812019046;18,0;56,0;62,0;62,0;2,2096774193548385;2,0
farashi p-value cutoff;KNN7;log;1000;0,4540465862219162;79,0;83,0;70,0;61,909600703442095;0,5198403570820792;16,0;71,0;83,0;83,0;2,4578313253012047;3,0
farashi p-value cutoff;KNN7;log;2000;0,5071642441590929;88,0;92,0;78,0;59,83903769009867;0,5222432562416913;14,0;90,0;92,0;92,0;2,260869565217391;2,0
farashi p-value cutoff;KNN7;log;depict;;41,0;41,0;41,0;69,10569105691057;0,7327235772357723;31,0;41,0;41,0;41,0;1,3170731707317074;1,0
farashi p-value cutoff;KNN9;normal;25;;16,0;17,0;14,0;73,70242214532871;0,8020833333333334;14,0;17,0;17,0;17,0;1,2352941176470589;1,0
farashi p-value cutoff;KNN9;normal;50;;21,0;22,0;18,0;65,04702194357367;0,6666666666666666;15,0;21,0;22,0;22,0;1,4090909090909092;1,0
farashi p-value cutoff;KNN9;normal;100;;24,0;25,0;21,0;69,85074626865672;0,6920138888888889;14,0;25,0;25,0;25,0;1,6;1,0
farashi p-value cutoff;KNN9;normal;500;;60,0;62,0;53,0;62,19245489338437;0,47695171521581375;12,0;48,0;62,0;62,0;2,4838709677419355;2,0
farashi p-value cutoff;KNN9;normal;1000;0,39064020638811825;79,0;83,0;70,0;52,65887134812813;0,4349268818257996;14,0;70,0;83,0;83,0;2,5060240963855422;3,0
farashi p-value cutoff;KNN9;normal;2000;0,42370776417232453;88,0;92,0;78,0;54,656928474852776;0,45130591763877276;11,0;91,0;92,0;92,0;2,369565217391304;2,0
farashi p-value cutoff;KNN9;normal;depict;;41,0;41,0;41,0;60,252935862691956;0,6310975609756098;25,0;40,0;41,0;41,0;1,5853658536585367;1,0
farashi p-value cutoff;KNN9;log;25;;16,0;17,0;14,0;52,94117647058824;0,7187499999999999;15,0;17,0;17,0;17,0;1,1176470588235294;1,0
farashi p-value cutoff;KNN9;log;50;;21,0;22,0;18,0;58,777429467084644;0,6428571428571429;17,0;22,0;22,0;22,0;1,2727272727272727;1,0
farashi p-value cutoff;KNN9;log;100;;24,0;25,0;21,0;65,99999999999999;0,6434027777777778;13,0;25,0;25,0;25,0;1,48;1,0
farashi p-value cutoff;KNN9;log;500;;60,0;62,0;53,0;60,47703663203936;0,5158171039609836;19,0;50,0;62,0;62,0;2,370967741935484;2,0
farashi p-value cutoff;KNN9;log;1000;0,44556642675468844;79,0;83,0;70,0;62,525986012682935;0,5190728812088321;13,0;65,0;83,0;83,0;2,566265060240964;2,0
farashi p-value cutoff;KNN9;log;2000;0,49170472269549786;88,0;92,0;78,0;63,22701216854949;0,519186836495174;13,0;78,0;92,0;92,0;2,4456521739130435;2,0
farashi p-value cutoff;KNN9;log;depict;;41,0;41,0;41,0;67,07317073170732;0,7149390243902439;27,0;41,0;41,0;41,0;1,4390243902439024;1,0
farashi p-value cutoff;RF;normal;25;;16,0;17,0;14,0;62,62975778546712;0,625;10,0;15,0;16,0;17,0;1,8823529411764706;1,0
farashi p-value cutoff;RF;normal;50;;21,0;22,0;18,0;74,29467084639498;0,7738095238095238;14,0;20,0;21,0;22,0;1,6818181818181819;1,0
farashi p-value cutoff;RF;normal;100;;24,0;25,0;21,0;70,53731343283583;0,6993055555555555;11,0;22,0;24,0;25,0;2,16;2,0
farashi p-value cutoff;RF;normal;500;;60,0;62,0;53,0;65,84980082793095;0,5536326300081096;15,0;20,0;32,0;45,0;8,387096774193548;5,0
farashi p-value cutoff;RF;normal;1000;0,5168390211465116;79,0;83,0;70,0;67,4981220192515;0,5199126170176107;11,0;22,0;32,0;49,0;14,987951807228916;9,0
farashi p-value cutoff;RF;normal;2000;0,5258630964154006;88,0;92,0;78,0;65,45288458315176;0,5278609203945209;5,0;19,0;21,0;39,0;23,652173913043477;14,0
farashi p-value cutoff;RF;normal;depict;;41,0;41,0;41,0;64,15989159891599;0,6199186991869919;23,0;38,0;40,0;41,0;1,829268292682927;1,0
farashi p-value cutoff;RF;log;25;;16,0;17,0;14,0;60,89965397923876;0,6041666666666666;9,0;15,0;16,0;17,0;1,8235294117647058;1,0
farashi p-value cutoff;RF;log;50;;21,0;22,0;18,0;72,10031347962384;0,7321428571428571;13,0;21,0;21,0;22,0;1,7272727272727273;1,0
farashi p-value cutoff;RF;log;100;;24,0;25,0;21,0;70,59701492537313;0,6993055555555555;11,0;22,0;24,0;25,0;2,16;2,0
farashi p-value cutoff;RF;log;500;;60,0;62,0;53,0;66,21983128954152;0,5532947514665112;17,0;18,0;33,0;48,0;8,306451612903226;5,0
farashi p-value cutoff;RF;log;1000;0,5191552476940167;79,0;83,0;70,0;67,53364351557995;0,5217598417820516;10,0;23,0;31,0;49,0;15,012048192771084;8,0
farashi p-value cutoff;RF;log;2000;0,5357992713318391;88,0;92,0;78,0;65,93113427865866;0,5313904297419807;6,0;18,0;22,0;39,0;23,304347826086957;14,0
farashi p-value cutoff;RF;log;depict;;41,0;41,0;41,0;66,16982836495032;0,6463414634146342;23,0;39,0;40,0;41,0;1,7804878048780488;1,0
